"","latitude","longitude","yearcollected","monthcollected","daycollected","sname","depth","depthprecision","bottomdepth","collectioncode","collector","minimumdepth","maximumdepth","fieldnumber","observedindividualcount"
"16386",47.06667,-60.05,1970,7,30,"Artediellus uncinatus",129.5,0.5,232,"SUMMER","ATC",129,130,"ATC1970176-72",1
"16387",44.36667,-57.96667,1979,10,22,"Melanogrammus aeglefinus",57.5,1.5,240,"FALL","HAM",56,59,"HAM1979026-44",7
"16388",45.36667,-60.08333,1979,10,31,"Merluccius bilinearis",79,4,125,"FALL","HAM",75,83,"HAM1979027-4",3
"16389",43.6,-63.73333,1980,3,20,"Glyptocephalus cynoglossus",130,0,228,"SPRING","HAM",130,130,"HAM1980034-20",1
"16390",45.28333,-65.35,1980,10,6,"Gadus morhua",29.5,1.5,47,"FALL","HAM",28,31,"HAM1980042-51",5
"16391",44.35,-66.66667,1976,7,14,"Glyptocephalus cynoglossus",102.5,1.5,192,"SUMMER","ATC",101,104,"ATC1976250-12",1
"16392",44.26667,-66.73333,1979,11,7,"Urophycis tenuis",100.5,0.5,183,"FALL","HAM",100,101,"HAM1979027-68",13
"16393",45.85,-58.18333,1970,7,28,"Hippoglossoides platessoides",143,3,214,"SUMMER","ATC",140,146,"ATC1970176-59",21
"16394",45.06667,-65.93333,1978,7,9,"Gadus morhua",44.5,0.5,86,"SUMMER","ATC",44,45,"ATC1978279-4",3
"16395",44.21667,-62.85,1978,12,7,"Gadus morhua",103,1,217,"FALL","HAM",102,104,"HAM1978010-34",7
"16396",43.38333,-61.23333,1980,7,19,"Myoxocephalus octodecemspinosus",38.5,0.5,37,"SUMMER","ATC",38,39,"ATC1980307-17",1
"16397",44.01667,-62.21667,1980,7,27,"Brosme brosme",66.5,0.5,119,"COMPARE","HAM",66,67,"HAM1980038-82",1
"16398",44.15,-59.11667,1971,7,18,"Anarhichas lupus",112.5,6.5,293,"SUMMER","ATC",106,119,"ATC1971189-44",29
"16399",43.16667,-61.7,1980,7,19,"Gadus morhua",47,1,43,"COMPARE","HAM",46,48,"HAM1980038-12",7
"16400",45.06667,-57.46667,1979,7,25,"Hippoglossoides platessoides",180,4,342,"SUMMER","ATC",176,184,"ATC1979293-55",1
"16401",43.85,-59.53333,1975,7,31,"Hemitripterus americanus",26.5,0.5,56,"SUMMER","ATC",26,27,"ATC1975237-17",3
"16402",46.98333,-59.91667,1974,8,3,"Gadus morhua",154,3,256,"SUMMER","ATC",151,157,"ATC1974226-82",2
"16403",43.83333,-61.58333,1975,7,23,"Gadus morhua",30.5,0.5,55,"SUMMER","ATC",30,31,"ATC1975236-65",42
"16404",42.6,-66.75,1973,7,13,"Merluccius bilinearis",118,2,200,"SUMMER","ATC",116,120,"ATC1973212-30",73
"16405",46.58333,-60.16667,1977,7,30,"Hippoglossoides platessoides",63.5,2.5,110,"SUMMER","ATC",61,66,"ATC1977266-53",438
"16406",46.86667,-60.13333,1977,7,30,"Lycodes",93.5,2.5,161,"SUMMER","ATC",91,96,"ATC1977266-52",6
"16407",44.25,-62.3,1974,7,23,"Sebastes",93,3,156,"SUMMER","ATC",90,96,"ATC1974226-3",3
"16408",44.56667,-60.41667,1980,7,21,"Hemitripterus americanus",26,1,40,"SUMMER","ATC",25,27,"ATC1980307-35",2
"16409",43.91667,-63.81667,1978,7,18,"Sebastes",101,1,180,"SUMMER","ATC",100,102,"ATC1978279-78",15
"16410",44.06667,-60.88333,1978,7,25,"Myoxocephalus octodecemspinosus",17,0,42,"SUMMER","ATC",17,17,"ATC1978280-10",3
"16411",45.46667,-58.71667,1980,7,24,"Lycodes reticulatus",50.5,0.5,136,"SUMMER","ATC",50,51,"ATC1980307-63",8
"16412",46.18333,-58.86667,1974,8,2,"Malacoraja senta",103,2,156,"SUMMER","ATC",101,105,"ATC1974226-74",2
"16413",44.01667,-66.41667,1979,7,8,"Hemitripterus americanus",37,3,70,"SUMMER","ATC",34,40,"ATC1979292-16",21
"16414",45.11667,-65.56667,1978,7,9,"Hemitripterus americanus",38.5,2.5,65,"SUMMER","ATC",36,41,"ATC1978279-5",6
"16415",45.06667,-65.98333,1976,7,13,"Hemitripterus americanus",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1976250-5",9
"16416",43.48333,-64.96667,1974,7,14,"Myoxocephalus octodecemspinosus",69,1,131,"SUMMER","ATC",68,70,"ATC1974225-39",2
"16417",43.61667,-63.16667,1977,7,15,"Brosme brosme",129,1,229,"SUMMER","ATC",128,130,"ATC1977265-50",2
"16418",44,-66.66667,1973,7,12,"Illex illecebrosus",65,5,110,"SUMMER","ATC",60,70,"ATC1973212-21",50
"16419",43.6,-59.78333,1977,7,24,"Brosme brosme",123.5,2.5,330,"SUMMER","ATC",121,126,"ATC1977266-6",1
"16420",44.98333,-61.16667,1973,7,24,"Hippoglossoides platessoides",92.5,2.5,164,"SUMMER","ATC",90,95,"ATC1973213-4",180
"16421",42.98333,-62.01667,1977,7,17,"Lophius americanus",105,0,207,"SUMMER","ATC",105,105,"ATC1977265-61",1
"16422",43.78333,-63.75,1973,7,18,"Sebastes",138,2,242,"SUMMER","ATC",136,140,"ATC1973212-60",56
"16423",44.35,-61.11667,1970,7,21,"Melanogrammus aeglefinus",46,1,81,"SUMMER","ATC",45,47,"ATC1970176-8",17
"16424",42.96667,-62.51667,1970,7,14,"Illex illecebrosus",107.5,9.5,308,"SUMMER","ATC",98,117,"ATC1970175-56",14
"16425",43.61667,-67.16667,1975,7,17,"Sebastes",111,1,185,"SUMMER","ATC",110,112,"ATC1975236-21",29
"16426",43.03333,-67.6,1980,7,11,"Gadus morhua",114.5,1.5,187,"COMPARE","HAM",113,116,"HAM1980037-24",2
"16427",44.88333,-60.78333,1975,8,1,"Hippoglossoides platessoides",116.5,1.5,176,"SUMMER","ATC",115,118,"ATC1975237-28",11
"16428",44.1,-61.25,1975,7,29,"Gadus morhua",50,5,82,"SUMMER","ATC",45,55,"ATC1975237-4",11
"16429",43.65,-60.15,1970,7,23,"Merluccius bilinearis",38,0,74,"SUMMER","ATC",38,38,"ATC1970176-25",1
"16430",43.36667,-60.63333,1980,10,17,"Hippoglossoides platessoides",132,4,602,"FALL","HAM",128,136,"HAM1980043-12",16
"16431",42.81667,-67.35,1979,7,11,"Alosa sapidissima",112,1,203,"COMPARE","HAM",111,113,"HAM1979020-36",1
"16432",45.5,-58.38333,1971,7,19,"Hippoglossoides platessoides",45.5,0.5,144,"SUMMER","ATC",45,46,"ATC1971189-54",18
"16433",44.55,-67.05,1980,7,10,"Melanogrammus aeglefinus",41.5,0.5,64,"COMPARE","HAM",41,42,"HAM1980037-20",6
"16434",43.9,-61.3,1977,7,18,"Illex illecebrosus",24,1,38,"SUMMER","ATC",23,25,"ATC1977265-75",6
"16435",43.6,-63.73333,1980,3,20,"Lophius americanus",130,0,228,"SPRING","HAM",130,130,"HAM1980034-20",3
"16436",43.48333,-66.58333,1980,7,8,"Merluccius bilinearis",58,3,94,"COMPARE","HAM",55,61,"HAM1980037-7",110
"16437",44.61667,-67.1,1979,3,9,"Sebastes",45.5,1.5,83,"SPRING","HAM",44,47,"HAM1979013-25",1
"16438",45.53333,-57.91667,1979,10,23,"Nezumia bairdii",141,5,199,"FALL","HAM",136,146,"HAM1979026-55",3
"16439",44.4,-67.08333,1980,10,6,"Gadus morhua",67,2,106,"FALL","HAM",65,69,"HAM1980042-47",1
"16440",43.18333,-62.35,1979,3,29,"Gadus morhua",54.5,0.5,107,"SPRING","HAM",54,55,"HAM1979014-70",4
"16441",43.48333,-62.35,1979,3,29,"Myoxocephalus octodecemspinosus",45,3,76,"SPRING","HAM",42,48,"HAM1979014-72",2
"16442",42.6,-65.71667,1977,7,13,"Lophius americanus",48,0,88,"SUMMER","ATC",48,48,"ATC1977265-33",1
"16443",43.6,-60.08333,1978,11,20,"Sebastes",60,1,178,"FALL","HAM",59,61,"HAM1978009-25",5
"16444",43.51667,-61.65,1978,11,17,"Illex illecebrosus",42,2,40,"FALL","HAM",40,44,"HAM1978009-17",7
"16445",44.01667,-66.41667,1979,7,8,"Gadus morhua",37,3,70,"SUMMER","ATC",34,40,"ATC1979292-16",20
"16446",44.98333,-66.51667,1980,7,10,"Melanogrammus aeglefinus",35,1,63,"COMPARE","HAM",34,36,"HAM1980037-18",5
"16447",44.73333,-59.96667,1980,7,21,"Leucoraja erinacea",105,20,193,"COMPARE","HAM",85,125,"HAM1980038-35",2
"16448",43.26667,-62.66667,1980,7,13,"Hippoglossus hippoglossus",51.5,0.5,93,"COMPARE","HAM",51,52,"HAM1980037-43",1
"16449",43.96667,-63.23333,1975,7,24,"Glyptocephalus cynoglossus",91.5,7.5,137,"SUMMER","ATC",84,99,"ATC1975236-70",1
"16450",46.86667,-60.13333,1977,7,30,"Glyptocephalus cynoglossus",93.5,2.5,161,"SUMMER","ATC",91,96,"ATC1977266-52",6
"16451",42.6,-66.71667,1980,10,5,"Melanogrammus aeglefinus",113.5,2.5,195,"FALL","HAM",111,116,"HAM1980042-38",31
"16452",43.85,-59.46667,1972,7,9,"Ammodytes dubius",31.5,0.5,63,"SUMMER","ATC",31,32,"ATC1972201-20",32
"16453",44.83333,-65.7,1971,6,30,"Clupea harengus",39.5,0.5,71,"SUMMER","ATC",39,40,"ATC1971188-7",36
"16454",42.66667,-65.73333,1971,7,3,"Anarhichas lupus",48.5,1.5,89,"SUMMER","ATC",47,50,"ATC1971188-23",1
"16455",46.38333,-59.41667,1980,7,24,"Artediellus uncinatus",68,2,119,"SUMMER","ATC",66,70,"ATC1980307-70",2
"16456",43.03333,-67.6,1980,7,11,"Amblyraja radiata",114.5,1.5,187,"COMPARE","HAM",113,116,"HAM1980037-24",2
"16457",44.13333,-60.65,1979,7,20,"Hippoglossoides platessoides",32,0,46,"SUMMER","ATC",32,32,"ATC1979293-12",26
"16458",43.25,-61.08333,1979,7,19,"Urophycis tenuis",126,2,434,"SUMMER","ATC",124,128,"ATC1979293-7",16
"16459",42.38333,-64.96667,1979,11,5,"Merluccius bilinearis",159,4,365,"FALL","HAM",155,163,"HAM1979027-46",594
"16460",42.6,-65.71667,1977,7,13,"Urophycis tenuis",48,0,88,"SUMMER","ATC",48,48,"ATC1977265-33",1
"16461",46.68333,-59.66667,1980,7,24,"Leptoclinus maculatus",55.5,2.5,96,"COMPARE","HAM",53,58,"HAM1980038-70",2
"16462",43.6,-64.05,1980,7,14,"Argentina silus",105,3,170,"COMPARE","HAM",102,108,"HAM1980037-52",77
"16463",43.6,-60.08333,1978,11,20,"Gadus morhua",60,1,178,"FALL","HAM",59,61,"HAM1978009-25",47
"16464",43.53333,-59.83333,1970,7,23,"Amblyraja radiata",180.5,6.5,654,"SUMMER","ATC",174,187,"ATC1970176-26",2
"16465",44.4,-61.55,1980,3,13,"Lophius americanus",94.5,1.5,174,"SPRING","HAM",93,96,"HAM1980033-43",2
"16466",43.61667,-67.5,1980,3,26,"Leucoraja ocellata",122,0,221,"SPRING","HAM",122,122,"HAM1980034-57",1
"16467",44.5,-60.55,1979,7,20,"Limanda ferruginea",21,1,50,"SUMMER","ATC",20,22,"ATC1979293-15",740
"16468",44.51667,-60.85,1978,12,3,"Squalus acanthias",38,1,85,"FALL","HAM",37,39,"HAM1978010-13",1
"16469",43.96667,-61.78333,1979,10,16,"Glyptocephalus cynoglossus",79.5,1.5,124,"FALL","HAM",78,81,"HAM1979026-2",6
"16470",43.6,-63.78333,1979,11,2,"Illex illecebrosus",130.5,0.5,235,"FALL","HAM",130,131,"HAM1979027-27",15
"16471",43.68333,-61.13333,1977,7,18,"Myoxocephalus octodecemspinosus",25,0,47,"SUMMER","ATC",25,25,"ATC1977265-73",1
"16472",43.46667,-64.76667,1972,6,26,"Anarhichas lupus",48.5,2.5,68,"SUMMER","ATC",46,51,"ATC1972200-24",2
"16473",43.88333,-61.25,1970,7,20,"Urophycis chuss",32,0,39,"SUMMER","ATC",32,32,"ATC1970176-6",2
"16474",44.08333,-66.41667,1980,3,27,"Pollachius virens",34,3,67,"SPRING","HAM",31,37,"HAM1980034-60",2
"16475",44.36667,-57.63333,1975,8,3,"Hippoglossoides platessoides",68.5,2.5,237,"SUMMER","ATC",66,71,"ATC1975237-46",8
"16476",43,-64.13333,1974,7,15,"Melanogrammus aeglefinus",50.5,0.5,93,"SUMMER","ATC",50,51,"ATC1974225-51",35
"16477",44.36667,-57.63333,1975,8,3,"Amblyraja radiata",68.5,2.5,237,"SUMMER","ATC",66,71,"ATC1975237-46",9
"16478",43.75,-59.91667,1971,7,14,"Lophius americanus",33.5,3.5,53,"SUMMER","ATC",30,37,"ATC1971189-20",1
"16479",44.7,-66.03333,1976,7,14,"Urophycis tenuis",55,0,92,"SUMMER","ATC",55,55,"ATC1976250-10",11
"16480",45.03333,-60.15,1971,7,17,"Lycodes",58,6,128,"SUMMER","ATC",52,64,"ATC1971189-37",1
"16481",42.98333,-62.01667,1977,7,17,"Illex illecebrosus",105,0,207,"SUMMER","ATC",105,105,"ATC1977265-61",88
"16482",43.26667,-61.88333,1977,7,17,"Hippoglossoides platessoides",48.5,0.5,93,"SUMMER","ATC",48,49,"ATC1977265-63",5
"16483",44.85,-61.21667,1977,7,19,"Myoxocephalus octodecemspinosus",102,2,140,"SUMMER","ATC",100,104,"ATC1977265-85",1
"16484",44.6,-57.41667,1970,7,27,"Gadus morhua",32.5,0.5,59,"SUMMER","ATC",32,33,"ATC1970176-48",5
"16485",45.85,-58.18333,1970,7,28,"Reinhardtius hippoglossoides",143,3,214,"SUMMER","ATC",140,146,"ATC1970176-59",2
"16486",43.31667,-67.23333,1978,7,11,"Hippoglossoides platessoides",124,0,218,"SUMMER","ATC",124,124,"ATC1978279-20",2
"16487",44.2,-67.43333,1970,7,8,"Sebastes",137.5,1.5,231,"SUMMER","ATC",136,139,"ATC1970175-15",2
"16488",44.66667,-60.65,1970,7,21,"Limanda ferruginea",27,0,39,"SUMMER","ATC",27,27,"ATC1970176-12",39
"16489",43.83333,-61.58333,1975,7,23,"Zoarces americanus",30.5,0.5,55,"SUMMER","ATC",30,31,"ATC1975236-65",1
"16490",44.08333,-59.76667,1977,7,27,"Gadus morhua",34.5,0.5,62,"SUMMER","ATC",34,35,"ATC1977266-28",1
"16491",44.56667,-60.41667,1980,7,21,"Gadus morhua",26,1,40,"SUMMER","ATC",25,27,"ATC1980307-35",41
"16492",44.1,-61.25,1975,7,29,"Urophycis tenuis",50,5,82,"SUMMER","ATC",45,55,"ATC1975237-4",5
"16493",43.31667,-61.1,1977,7,18,"Illex illecebrosus",78,0,174,"SUMMER","ATC",78,78,"ATC1977265-72",246
"16494",45.46667,-58.71667,1980,7,24,"Amblyraja radiata",50.5,0.5,136,"SUMMER","ATC",50,51,"ATC1980307-63",26
"16495",45.01667,-57.48333,1978,7,27,"Sebastes",124,4,242,"SUMMER","ATC",120,128,"ATC1978280-33",2536
"16496",43.83333,-59.1,1972,7,9,"Pollachius virens",53.5,0.5,134,"SUMMER","ATC",53,54,"ATC1972201-22",1
"16497",43.46667,-60.1,1978,7,26,"Glyptocephalus cynoglossus",110,2,281,"SUMMER","ATC",108,112,"ATC1978280-16",11
"16498",42.91667,-65.8,1976,7,16,"Glyptocephalus cynoglossus",89.5,0.5,152,"SUMMER","ATC",89,90,"ATC1976250-30",1
"16499",45.48333,-60.1,1974,7,28,"Leptoclinus maculatus",95,0,174,"SUMMER","ATC",95,95,"ATC1974226-40",2
"16500",43.85,-59.53333,1975,7,31,"Hippoglossoides platessoides",26.5,0.5,56,"SUMMER","ATC",26,27,"ATC1975237-17",1
"16501",43.03333,-62.7,1974,7,16,"Urophycis tenuis",59.5,1.5,103,"SUMMER","ATC",58,61,"ATC1974225-55",2
"16502",45.06667,-65.98333,1976,7,13,"Limanda ferruginea",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1976250-5",1
"16503",45.06667,-65.98333,1976,7,13,"Clupea harengus",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1976250-5",1
"16504",43.55,-62.76667,1974,7,18,"Hippoglossoides platessoides",54,1,107,"SUMMER","ATC",53,55,"ATC1974225-76",1
"16505",43.96667,-58.8,1978,7,26,"Amblyraja radiata",86,4,162,"SUMMER","ATC",82,90,"ATC1978280-24",2
"16506",46.36667,-59.78333,1976,8,5,"Hippoglossoides platessoides",32,2,66,"SUMMER","ATC",30,34,"ATC1976251-76",8
"16507",44,-66.66667,1973,7,12,"Gadus morhua",65,5,110,"SUMMER","ATC",60,70,"ATC1973212-21",8
"16508",42.7,-66.01667,1971,7,3,"Hippoglossoides platessoides",39.5,0.5,76,"SUMMER","ATC",39,40,"ATC1971188-24",1
"16509",43.36667,-61.36667,1979,7,14,"Scomber scombrus",42.5,0.5,23,"SUMMER","ATC",42,43,"ATC1979292-67",2
"16510",43.96667,-64.2,1977,7,15,"Merluccius bilinearis",66,6,133,"SUMMER","ATC",60,72,"ATC1977265-47",10
"16511",42.95,-62.46667,1971,7,13,"Amblyraja radiata",188.5,17.5,508,"SUMMER","ATC",171,206,"ATC1971189-9",2
"16512",43.45,-60.13333,1974,7,17,"Sebastes",146.5,2.5,355,"SUMMER","ATC",144,149,"ATC1974225-61",102
"16513",44.86667,-66.03333,1973,7,11,"Merluccius bilinearis",55,1,93,"SUMMER","ATC",54,56,"ATC1973212-12",3
"16514",43.46667,-64.76667,1972,6,26,"Hippoglossoides platessoides",48.5,2.5,68,"SUMMER","ATC",46,51,"ATC1972200-24",8
"16515",43.45,-62.93333,1976,7,20,"Illex illecebrosus",60,0,102,"SUMMER","ATC",60,60,"ATC1976250-61",29
"16516",45.36667,-60.08333,1979,10,31,"Lycodes reticulatus",79,4,125,"FALL","HAM",75,83,"HAM1979027-4",2
"16517",43.45,-62.33333,1974,7,18,"Lophius americanus",41.5,0.5,77,"SUMMER","ATC",41,42,"ATC1974225-73",38
"16518",44.35,-61.11667,1970,7,21,"Aspidophoroides monopterygius",46,1,81,"SUMMER","ATC",45,47,"ATC1970176-8",1
"16519",44.18333,-63.05,1977,7,20,"Amblyraja radiata",97.5,2.5,175,"SUMMER","ATC",95,100,"ATC1977265-91",3
"16520",43.61667,-60.06667,1977,7,24,"Glyptocephalus cynoglossus",55.5,3.5,121,"SUMMER","ATC",52,59,"ATC1977266-4",1
"16521",43.35,-67.45,1973,7,13,"Squalus acanthias",114.5,1.5,186,"SUMMER","ATC",113,116,"ATC1973212-26",19
"16522",44.01667,-58.88333,1973,7,28,"Glyptocephalus cynoglossus",73,3,200,"SUMMER","ATC",70,76,"ATC1973213-37",1
"16523",44.98333,-61.16667,1973,7,24,"Amblyraja radiata",92.5,2.5,164,"SUMMER","ATC",90,95,"ATC1973213-4",10
"16524",43.48333,-60.4,1972,7,8,"Urophycis tenuis",64.5,2.5,123,"SUMMER","ATC",62,67,"ATC1972201-15",1
"16525",43.28333,-62.33333,1971,7,13,"Hippoglossoides platessoides",52.5,0.5,93,"SUMMER","ATC",52,53,"ATC1971189-8",18
"16526",43.25,-63.35,1974,7,16,"Illex illecebrosus",77.5,1.5,138,"SUMMER","ATC",76,79,"ATC1974225-53",20
"16527",44.25,-62.3,1974,7,23,"Merluccius bilinearis",93,3,156,"SUMMER","ATC",90,96,"ATC1974226-3",14
"16528",43.78333,-66.35,1971,7,1,"Gadus morhua",30,3,59,"SUMMER","ATC",27,33,"ATC1971188-14",4
"16529",43.6,-62.5,1978,12,7,"Malacoraja senta",42,0,76,"FALL","HAM",42,42,"HAM1978010-32",1
"16530",45.85,-58.53333,1980,7,24,"Hippoglossoides platessoides",137,8,295,"SUMMER","ATC",129,145,"ATC1980307-65",20
"16531",43.46667,-60.1,1978,7,26,"Merluccius bilinearis",110,2,281,"SUMMER","ATC",108,112,"ATC1978280-16",2
"16532",45.06667,-57.5,1978,7,27,"Glyptocephalus cynoglossus",155,5,286,"SUMMER","ATC",150,160,"ATC1978280-34",34
"16533",46.66667,-59.81667,1978,7,31,"Hippoglossoides platessoides",37,1,68,"SUMMER","ATC",36,38,"ATC1978280-63",85
"16534",42.93333,-66.6,1978,7,12,"Urophycis tenuis",102,2,184,"SUMMER","ATC",100,104,"ATC1978279-22",38
"16535",43.76667,-60.25,1980,10,18,"Leucoraja erinacea",32,0,50,"FALL","HAM",32,32,"HAM1980043-18",34
"16536",42.91667,-65.8,1976,7,16,"Melanogrammus aeglefinus",89.5,0.5,152,"SUMMER","ATC",89,90,"ATC1976250-30",78
"16537",45.06667,-65.98333,1976,7,13,"Gadus morhua",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1976250-5",7
"16538",42.33333,-65.05,1976,7,17,"Sebastes",192.5,1.5,298,"SUMMER","ATC",191,194,"ATC1976250-35",39
"16539",43.15,-61.98333,1972,6,24,"Glyptocephalus cynoglossus",55.5,1.5,104,"SUMMER","ATC",54,57,"ATC1972200-7",2
"16540",43.26667,-63.18333,1977,7,16,"Melanogrammus aeglefinus",83.5,2.5,137,"SUMMER","ATC",81,86,"ATC1977265-53",17
"16541",43.53333,-60.8,1979,3,26,"Melanogrammus aeglefinus",36,3,49,"SPRING","HAM",33,39,"HAM1979014-49",2
"16542",44.9,-61.13333,1978,11,21,"Glyptocephalus cynoglossus",101,2,187,"FALL","HAM",99,103,"HAM1978009-40",8
"16543",44.35,-62.4,1973,7,23,"Anarhichas lupus",125,0,222,"SUMMER","ATC",125,125,"ATC1973213-2",1
"16544",44.15,-62.51667,1971,7,12,"Sebastes",85,5,150,"SUMMER","ATC",80,90,"ATC1971189-3",1554
"16545",42.81667,-67.35,1979,7,11,"Malacoraja senta",112,1,203,"COMPARE","HAM",111,113,"HAM1979020-36",1
"16546",43.13333,-62.03333,1980,7,19,"Melanogrammus aeglefinus",55,1,105,"COMPARE","HAM",54,56,"HAM1980038-10",18
"16547",44.26667,-57.8,1980,7,22,"Sebastes",139,6,395,"SUMMER","ATC",133,145,"ATC1980307-52",221
"16548",45.01667,-57.71667,1980,3,7,"Leucoraja ocellata",34.5,0.5,53,"SPRING","HAM",34,35,"HAM1980033-12",3
"16549",43.91667,-61.2,1979,10,16,"Myoxocephalus octodecemspinosus",31.5,0.5,50,"FALL","HAM",31,32,"HAM1979026-5",3
"16550",44.73333,-59.96667,1980,7,21,"Enchelyopus cimbrius",105,20,193,"COMPARE","HAM",85,125,"HAM1980038-35",5
"16551",43.28333,-64.95,1979,11,4,"Urophycis tenuis",86.5,0.5,156,"FALL","HAM",86,87,"HAM1979027-43",1
"16552",44.08333,-66.41667,1980,3,27,"Gadus morhua",34,3,67,"SPRING","HAM",31,37,"HAM1980034-60",7
"16553",43.31667,-64.7,1980,3,21,"Clupea harengus",46,1,90,"SPRING","HAM",45,47,"HAM1980034-26",1
"16554",44.05,-63.6,1980,3,13,"Pollachius virens",96,0,175,"SPRING","HAM",96,96,"HAM1980033-48",2
"16555",43.13333,-62.03333,1980,7,19,"Brosme brosme",55,1,105,"COMPARE","HAM",54,56,"HAM1980038-10",1
"16556",44.66667,-59.16667,1980,7,21,"Amblyraja radiata",57.5,3.5,114,"COMPARE","HAM",54,61,"HAM1980038-39",14
"16557",44.61667,-67.1,1979,3,9,"Cyclopterus lumpus",45.5,1.5,83,"SPRING","HAM",44,47,"HAM1979013-25",2
"16558",45.85,-60.05,1980,10,23,"Anarhichas lupus",26.5,4.5,8,"FALL","HAM",22,31,"HAM1980043-67",1
"16559",45.85,-58.53333,1980,7,24,"Zoarces americanus",157.5,3.5,295,"COMPARE","HAM",154,161,"HAM1980038-64",10
"16560",43.18333,-62.35,1979,3,29,"Myoxocephalus octodecemspinosus",54.5,0.5,107,"SPRING","HAM",54,55,"HAM1979014-70",2
"16561",44.58333,-66.23333,1978,7,10,"Melanogrammus aeglefinus",66,2,129,"SUMMER","ATC",64,68,"ATC1978279-10",4
"16562",43.43333,-60.25,1979,3,26,"Phycis chesteri",122.5,1.5,388,"SPRING","HAM",121,124,"HAM1979014-46",17
"16563",43.18333,-62.35,1979,3,29,"Clupea harengus",54.5,0.5,107,"SPRING","HAM",54,55,"HAM1979014-70",2
"16564",42.88333,-64.83333,1980,3,23,"Hemitripterus americanus",53,1,93,"SPRING","HAM",52,54,"HAM1980034-33",1
"16565",44.36667,-62.15,1980,7,26,"Urophycis chuss",125.5,4.5,207,"SUMMER","ATC",121,130,"ATC1980307-84",6
"16566",42.86667,-62.58333,1979,7,13,"Sebastes",178,8,441,"SUMMER","ATC",170,186,"ATC1979292-62",22
"16567",43.76667,-62.98333,1980,3,19,"Gadus morhua",144,3,265,"SPRING","HAM",141,147,"HAM1980034-12",1
"16568",43.95,-61,1978,11,20,"Anarhichas lupus",28.5,0.5,50,"FALL","HAM",28,29,"HAM1978009-30",1
"16569",43.63333,-60.7,1978,11,20,"Limanda ferruginea",32,2,48,"FALL","HAM",30,34,"HAM1978009-29",532
"16570",43.61667,-67.06667,1979,11,7,"Urophycis tenuis",105,0,196,"FALL","HAM",105,105,"HAM1979027-62",5
"16571",44.51667,-60.85,1978,12,3,"Myoxocephalus octodecemspinosus",38,1,85,"FALL","HAM",37,39,"HAM1978010-13",7
"16572",44.85,-59.6,1972,7,14,"Glyptocephalus cynoglossus",64,8,155,"SUMMER","ATC",56,72,"ATC1972201-63",1
"16573",43.31667,-61.1,1977,7,18,"Malacoraja senta",78,0,174,"SUMMER","ATC",78,78,"ATC1977265-72",2
"16574",44.2,-61.01667,1979,10,19,"Illex illecebrosus",36.5,1.5,63,"FALL","HAM",35,38,"HAM1979026-19",7
"16575",43.96667,-61.78333,1979,10,16,"Illex illecebrosus",79.5,1.5,124,"FALL","HAM",78,81,"HAM1979026-2",154
"16576",42.91667,-65.8,1976,7,16,"Brosme brosme",89.5,0.5,152,"SUMMER","ATC",89,90,"ATC1976250-30",1
"16577",42.6,-64.98333,1980,7,12,"Pollachius virens",61,0,114,"COMPARE","HAM",61,61,"HAM1980037-34",2
"16578",45.11667,-65.56667,1978,7,9,"Urophycis tenuis",38.5,2.5,65,"SUMMER","ATC",36,41,"ATC1978279-5",4
"16579",43.83333,-60.03333,1979,10,19,"Limanda ferruginea",20,3,28,"FALL","HAM",17,23,"HAM1979026-16",60
"16580",44.15,-58.15,1971,7,18,"Phycis chesteri",165,5,631,"SUMMER","ATC",160,170,"ATC1971189-47",52
"16581",44.36667,-57.96667,1979,10,22,"Glyptocephalus cynoglossus",57.5,1.5,240,"FALL","HAM",56,59,"HAM1979026-44",9
"16582",43.91667,-61.2,1979,10,16,"Limanda ferruginea",31.5,0.5,50,"FALL","HAM",31,32,"HAM1979026-5",18
"16583",44.55,-59.76667,1979,10,20,"Illex illecebrosus",40.5,1.5,64,"FALL","HAM",39,42,"HAM1979026-25",49
"16584",43.15,-65.8,1980,10,8,"Melanogrammus aeglefinus",33,3,76,"FALL","HAM",30,36,"HAM1980042-62",589
"16585",42.95,-63.76667,1979,11,3,"Merluccius bilinearis",73,1,129,"FALL","HAM",72,74,"HAM1979027-32",10
"16586",44.53333,-66.26667,1975,7,16,"Hemitripterus americanus",78,3,136,"SUMMER","ATC",75,81,"ATC1975236-13",1
"16587",44.95,-65.65,1979,3,8,"Hemitripterus americanus",52,0,76,"SPRING","HAM",52,52,"HAM1979013-17",3
"16588",44.98333,-61.16667,1973,7,24,"Lycodes",92.5,2.5,164,"SUMMER","ATC",90,95,"ATC1973213-4",66
"16589",42.35,-67.51667,1979,7,11,"Amblyraja radiata",179.5,3.5,292,"COMPARE","HAM",176,183,"HAM1979020-38",3
"16590",43.6,-63.46667,1979,11,2,"Brosme brosme",77.5,0.5,147,"FALL","HAM",77,78,"HAM1979027-25",8
"16591",44.73333,-59.98333,1980,10,19,"Lycodes vahlii",124,4,206,"FALL","HAM",120,128,"HAM1980043-28",40
